id,attributes.board_time,attributes.description,attributes.line_score,attributes.projection_type,attributes.stat_type,attributes.updated_at,relationships.league.data.id,relationships.new_player.data.id,attributes.image_url,attributes.league,attributes.league_id,attributes.name,attributes.position,attributes.team,attributes.team_name
1011974,2023-01-20T00:00:00-05:00,RD 4  - 18 Greens - SC,14.0,Single Stat,Greens In Regulation,2023-01-21T22:11:21-05:00,1,218,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/40000423.png,PGA,1.0,Tony Finau,G,Tony Finau,
1012155,2023-01-21T22:10:00-05:00,LAC,10.5,Single Stat,Pts+Asts,2023-01-21T22:41:56-05:00,7,2066,https://static.prizepicks.com/images/players/nba/Dorian_Finney-Smith_426357dc-340b-4d89-8e3b-7d6b4022b460.webp,NBA,7.0,Dorian Finney-Smith,F,DAL,Mavericks
1011848,2023-01-21T22:10:00-05:00,LAC,4.5,Single Stat,Rebounds,2023-01-21T22:18:24-05:00,7,2066,https://static.prizepicks.com/images/players/nba/Dorian_Finney-Smith_426357dc-340b-4d89-8e3b-7d6b4022b460.webp,NBA,7.0,Dorian Finney-Smith,F,DAL,Mavericks
1012757,2021-01-22T02:26:00-05:00,PIT,2.5,Single Stat,Shots On Goal,2023-01-22T02:22:31-05:00,8,57868,https://static.prizepicks.com/images/players/nhl/Nico_Hischier_44d57a66-a309-4b0f-9f98-c8fe1b3fa160.webp,NHL,8.0,Nico Hischier,F,NJ,Devils
1012203,2023-01-21T23:43:00-05:00,BUT,8.5,Single Stat,Points,2023-01-22T00:00:33-05:00,20,88133,https://i.imgur.com/7h1DvhE.png,CBB,20.0,Tristen Newton,G,CONN,Huskies
1011939,2023-01-20T00:00:00-05:00,RD 4 - PAR 72 - SC,6.0,Single Stat,Birdies Or Better,2023-01-21T22:11:50-05:00,1,94585,https://static.prizepicks.com/images/players/golf/Taylor_Montgomery_b967042a-21af-4dfc-b62f-9199860ca203.webp,PGA,1.0,Taylor Montgomery,G,T.Montgomery,
1012202,2023-01-21T23:43:00-05:00,BUT,3.0,Single Stat,Assists,2023-01-21T23:52:46-05:00,20,88133,https://i.imgur.com/7h1DvhE.png,CBB,20.0,Tristen Newton,G,CONN,Huskies
1011951,2023-01-20T00:00:00-05:00,RD 4 - PAR 72 - SC,67.5,Single Stat,Strokes,2023-01-21T22:10:50-05:00,1,94585,https://static.prizepicks.com/images/players/golf/Taylor_Montgomery_b967042a-21af-4dfc-b62f-9199860ca203.webp,PGA,1.0,Taylor Montgomery,G,T.Montgomery,
1011826,2023-01-21T22:10:00-05:00,LAC,9.5,Single Stat,Points,2023-01-21T22:11:06-05:00,7,2066,https://static.prizepicks.com/images/players/nba/Dorian_Finney-Smith_426357dc-340b-4d89-8e3b-7d6b4022b460.webp,NBA,7.0,Dorian Finney-Smith,F,DAL,Mavericks
1012163,2023-01-21T22:10:00-05:00,LAC,6.5,Single Stat,Rebs+Asts,2023-01-21T22:47:33-05:00,7,2066,https://static.prizepicks.com/images/players/nba/Dorian_Finney-Smith_426357dc-340b-4d89-8e3b-7d6b4022b460.webp,NBA,7.0,Dorian Finney-Smith,F,DAL,Mavericks
1012055,2023-01-21T22:10:00-05:00,LAC,14.5,Single Stat,Pts+Rebs,2023-01-21T22:33:59-05:00,7,2066,https://static.prizepicks.com/images/players/nba/Dorian_Finney-Smith_426357dc-340b-4d89-8e3b-7d6b4022b460.webp,NBA,7.0,Dorian Finney-Smith,F,DAL,Mavericks
1012018,2023-01-21T22:10:00-05:00,LAC 1st Half,7.5,Single Stat,Pts+Rebs+Asts,2023-01-21T22:24:53-05:00,84,55260,https://static.prizepicks.com/images/players/nba/Dorian_Finney-Smith_426357dc-340b-4d89-8e3b-7d6b4022b460.webp,NBA1H,84.0,Dorian Finney-Smith,F,DAL,Mavericks
1012006,2023-01-21T22:10:00-05:00,LAC,15.5,Single Stat,Pts+Rebs+Asts,2023-01-21T22:18:00-05:00,7,2066,https://static.prizepicks.com/images/players/nba/Dorian_Finney-Smith_426357dc-340b-4d89-8e3b-7d6b4022b460.webp,NBA,7.0,Dorian Finney-Smith,F,DAL,Mavericks
1011840,2023-01-21T22:10:00-05:00,LAC 1st Half,4.5,Single Stat,Points,2023-01-21T22:14:56-05:00,84,55260,https://static.prizepicks.com/images/players/nba/Dorian_Finney-Smith_426357dc-340b-4d89-8e3b-7d6b4022b460.webp,NBA1H,84.0,Dorian Finney-Smith,F,DAL,Mavericks
1011983,2023-01-20T00:00:00-05:00,Will Zalatoris - RD4 - SC,0.0,Single Stat,Birdies Or Better Matchup,2023-01-21T22:03:57-05:00,1,70184,https://static.prizepicks.com/images/players/golf/Joohyung_Kim_aca3420a-9ed0-444d-b214-f831561f7c71.webp,PGA,1.0,Tom Kim,G,Tom Kim,
1011975,2023-01-20T00:00:00-05:00,RD 4  - 18 Greens - SC,14.0,Single Stat,Greens In Regulation,2023-01-22T00:11:52-05:00,1,94585,https://static.prizepicks.com/images/players/golf/Taylor_Montgomery_b967042a-21af-4dfc-b62f-9199860ca203.webp,PGA,1.0,Taylor Montgomery,G,T.Montgomery,
1011960,2023-01-20T00:00:00-05:00,RD 4  - 14 Fairways - SC,8.5,Single Stat,Fairways Hit,2023-01-21T23:00:17-05:00,1,95194,https://static.prizepicks.com/images/players/golf/Davis_Thompson_0f5da2c3-5994-456b-b676-9c9c6f8550b2.webp,PGA,1.0,Davis Thompson,G,D.Thompson,
1012213,2021-03-08T15:00:00-05:00,Wolverhampton,1.5,Single Stat,Goal + Assist,2023-01-21T23:32:56-05:00,82,47046,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90064801.png,SOCCER,82.0,Erling Braut Haaland,F,Manchester City,
1011936,2023-01-20T00:00:00-05:00,RD 4 - PAR 72 - SC,5.5,Single Stat,Birdies Or Better,2023-01-21T22:03:31-05:00,1,95194,https://static.prizepicks.com/images/players/golf/Davis_Thompson_0f5da2c3-5994-456b-b676-9c9c6f8550b2.webp,PGA,1.0,Davis Thompson,G,D.Thompson,
1012007,2023-01-21T22:10:00-05:00,DAL,17.5,Single Stat,Pts+Rebs+Asts,2023-01-21T22:19:34-05:00,7,1954,https://static.prizepicks.com/images/players/nba/Marcus_Morris_4d7cb358-0fec-482f-9f57-92c39e8bf214.webp,NBA,7.0,Marcus Morris,F,LAC,Clippers
1011842,2023-01-21T22:10:00-05:00,DAL 1st Half,5.5,Single Stat,Points,2023-01-21T22:11:52-05:00,84,55308,https://static.prizepicks.com/images/players/nba/Marcus_Morris_4d7cb358-0fec-482f-9f57-92c39e8bf214.webp,NBA1H,84.0,Marcus Morris,F,LAC,Clippers
1012217,2023-01-21T23:46:00-05:00,CONN,8.5,Single Stat,Points,2023-01-22T00:39:51-05:00,20,91761,https://i.imgur.com/I4xYCVa.png	,CBB,20.0,Eric Hunter Jr.,G,BUT,Bulldogs
1011948,2023-01-20T00:00:00-05:00,RD 4 - PAR 72 - SC,68.5,Single Stat,Strokes,2023-01-21T22:05:03-05:00,1,95194,https://static.prizepicks.com/images/players/golf/Davis_Thompson_0f5da2c3-5994-456b-b676-9c9c6f8550b2.webp,PGA,1.0,Davis Thompson,G,D.Thompson,
1012758,2021-01-22T02:26:00-05:00,NJ,2.5,Single Stat,Shots On Goal,2023-01-22T02:15:59-05:00,8,62295,https://static.prizepicks.com/images/players/nhl/Rickard_Rakell_42789ae7-0f24-11e2-8525-18a905767e44.webp,NHL,8.0,Rickard Rakell,F,PIT,Penguins
1011962,2023-01-20T00:00:00-05:00,RD 4  - 14 Fairways - SC,9.0,Single Stat,Fairways Hit,2023-01-21T22:09:33-05:00,1,218,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/40000423.png,PGA,1.0,Tony Finau,G,Tony Finau,
1011984,2023-01-20T00:00:00-05:00,Wyndham Clark - RD4 - SC,0.0,Single Stat,Birdies Or Better Matchup,2023-01-21T22:05:41-05:00,1,95194,https://static.prizepicks.com/images/players/golf/Davis_Thompson_0f5da2c3-5994-456b-b676-9c9c6f8550b2.webp,PGA,1.0,Davis Thompson,G,D.Thompson,
1011931,2023-01-21T22:10:00-05:00,DAL,1.5,Single Stat,3-PT Made,2023-01-21T22:12:47-05:00,7,1954,https://static.prizepicks.com/images/players/nba/Marcus_Morris_4d7cb358-0fec-482f-9f57-92c39e8bf214.webp,NBA,7.0,Marcus Morris,F,LAC,Clippers
1011972,2023-01-20T00:00:00-05:00,RD 4  - 18 Greens - SC,13.5,Single Stat,Greens In Regulation,2023-01-21T22:19:32-05:00,1,95194,https://static.prizepicks.com/images/players/golf/Davis_Thompson_0f5da2c3-5994-456b-b676-9c9c6f8550b2.webp,PGA,1.0,Davis Thompson,G,D.Thompson,
1012020,2023-01-21T22:10:00-05:00,DAL 1st Half,8.5,Single Stat,Pts+Rebs+Asts,2023-01-21T22:23:33-05:00,84,55308,https://static.prizepicks.com/images/players/nba/Marcus_Morris_4d7cb358-0fec-482f-9f57-92c39e8bf214.webp,NBA1H,84.0,Marcus Morris,F,LAC,Clippers
1011827,2023-01-21T22:10:00-05:00,DAL,11.5,Single Stat,Points,2023-01-21T22:12:50-05:00,7,1954,https://static.prizepicks.com/images/players/nba/Marcus_Morris_4d7cb358-0fec-482f-9f57-92c39e8bf214.webp,NBA,7.0,Marcus Morris,F,LAC,Clippers
1012056,2023-01-21T22:10:00-05:00,DAL,15.5,Single Stat,Pts+Rebs,2023-01-21T22:30:05-05:00,7,1954,https://static.prizepicks.com/images/players/nba/Marcus_Morris_4d7cb358-0fec-482f-9f57-92c39e8bf214.webp,NBA,7.0,Marcus Morris,F,LAC,Clippers
1012156,2023-01-21T22:10:00-05:00,DAL,13.5,Single Stat,Pts+Asts,2023-01-21T22:50:44-05:00,7,1954,https://static.prizepicks.com/images/players/nba/Marcus_Morris_4d7cb358-0fec-482f-9f57-92c39e8bf214.webp,NBA,7.0,Marcus Morris,F,LAC,Clippers
1012214,2021-03-08T15:00:00-05:00,Leeds United,0.5,Single Stat,Goal + Assist,2023-01-21T23:35:41-05:00,82,48157,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90051274.png,SOCCER,82.0,Ivan Toney,F,Brentford,
1012759,2021-01-22T02:26:00-05:00,NJ,2.5,Single Stat,Shots On Goal,2023-01-22T02:18:17-05:00,8,58216,https://static.prizepicks.com/images/players/nhl/Sidney_Crosby_433de553-0f24-11e2-8525-18a905767e44.webp,NHL,8.0,Sidney Crosby,F,PIT,Penguins
1011963,2023-01-20T00:00:00-05:00,RD 4  - 14 Fairways - SC,9.0,Single Stat,Fairways Hit,2023-01-22T00:07:25-05:00,1,94585,https://static.prizepicks.com/images/players/golf/Taylor_Montgomery_b967042a-21af-4dfc-b62f-9199860ca203.webp,PGA,1.0,Taylor Montgomery,G,T.Montgomery,
1011952,2023-01-20T00:00:00-05:00,RD 4 - PAR 72 - SC,68.5,Single Stat,Strokes,2023-01-21T22:05:00-05:00,1,6,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/40000003.png,PGA,1.0,Rickie Fowler,G,Rickie Fowler,
1012157,2023-01-21T22:10:00-05:00,DAL,11.5,Single Stat,Pts+Asts,2023-01-21T22:40:06-05:00,7,10765,https://static.prizepicks.com/images/players/nba/Terance_Mann_a6cc820a-8dce-40aa-840c-f0c94cfa9e46.webp,NBA,7.0,Terance Mann,G-F,LAC,Clippers
1012164,2023-01-21T22:10:00-05:00,DAL,6.5,Single Stat,Rebs+Asts,2023-01-21T22:41:57-05:00,7,10765,https://static.prizepicks.com/images/players/nba/Terance_Mann_a6cc820a-8dce-40aa-840c-f0c94cfa9e46.webp,NBA,7.0,Terance Mann,G-F,LAC,Clippers
1011940,2023-01-20T00:00:00-05:00,RD 4 - PAR 72 - SC,5.5,Single Stat,Birdies Or Better,2023-01-21T22:04:24-05:00,1,6,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/40000003.png,PGA,1.0,Rickie Fowler,G,Rickie Fowler,
1011976,2023-01-20T00:00:00-05:00,RD 4  - 18 Greens - SC,13.5,Single Stat,Greens In Regulation,2023-01-21T22:19:32-05:00,1,6,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/40000003.png,PGA,1.0,Rickie Fowler,G,Rickie Fowler,
1011985,2023-01-20T00:00:00-05:00,Thomas Detry - RD4 - SC,0.0,Single Stat,Birdies Or Better Matchup,2023-01-21T22:16:21-05:00,1,2331,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/40002605.png,PGA,1.0,Sungjae Im,G,Sungjae Im,
1011941,2023-01-20T00:00:00-05:00,RD 4 - PAR 72 - SC,5.5,Single Stat,Birdies Or Better,2023-01-21T22:04:24-05:00,1,55536,"https://pga-tour-res.cloudinary.com/image/upload/c_fill,d_headshots_default.png,dpr_1.5,f_auto,g_face:center,h_350,q_auto,w_280/headshots_45522.png",PGA,1.0,Christiaan Bezuidenhout,G,Christiaan Bezuidenhout,
1012760,2021-01-22T02:26:00-05:00,WPG,2.0,Single Stat,Shots On Goal,2023-01-22T02:16:49-05:00,8,58186,https://static.prizepicks.com/images/players/nhl/James_van_Riemsdyk_4337ce91-0f24-11e2-8525-18a905767e44.webp,NHL,8.0,James van Riemsdyk,F,PHI,Flyers
1011964,2023-01-20T00:00:00-05:00,RD 4  - 14 Fairways - SC,8.5,Single Stat,Fairways Hit,2023-01-21T22:11:02-05:00,1,6,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/40000003.png,PGA,1.0,Rickie Fowler,G,Rickie Fowler,
1012215,2021-03-08T15:00:00-05:00,Brentford,0.5,Single Stat,Goal + Assist,2023-01-21T23:35:41-05:00,82,48308,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90029505.png,SOCCER,82.0,Rodrigo,F,Leeds United,
1012218,2023-01-21T23:46:00-05:00,CONN,10.5,Single Stat,Points,2023-01-21T23:48:58-05:00,20,92775,https://i.imgur.com/I4xYCVa.png,CBB,20.0,Simas Lukosius,G-F,BUT,Bulldogs
1011977,2023-01-20T00:00:00-05:00,RD 4  - 18 Greens - SC,13.5,Single Stat,Greens In Regulation,2023-01-21T22:05:12-05:00,1,55536,"https://pga-tour-res.cloudinary.com/image/upload/c_fill,d_headshots_default.png,dpr_1.5,f_auto,g_face:center,h_350,q_auto,w_280/headshots_45522.png",PGA,1.0,Christiaan Bezuidenhout,G,Christiaan Bezuidenhout,
1011953,2023-01-20T00:00:00-05:00,RD 4 - PAR 72 - SC,68.5,Single Stat,Strokes,2023-01-21T22:05:03-05:00,1,55536,"https://pga-tour-res.cloudinary.com/image/upload/c_fill,d_headshots_default.png,dpr_1.5,f_auto,g_face:center,h_350,q_auto,w_280/headshots_45522.png",PGA,1.0,Christiaan Bezuidenhout,G,Christiaan Bezuidenhout,
1011986,2023-01-20T00:00:00-05:00,Sahith Theegala - RD4 - SC,0.0,Single Stat,Birdies Or Better Matchup,2023-01-21T22:05:41-05:00,1,218,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/40000423.png,PGA,1.0,Tony Finau,G,Tony Finau,
1012761,2021-01-22T02:26:00-05:00,WPG,3.0,Single Stat,Shots On Goal,2023-01-22T02:16:28-05:00,8,57898,https://static.prizepicks.com/images/players/nhl/Kevin_Hayes_4512f2eb-e58f-4156-ac4f-e186b9c7171c.webp,NHL,8.0,Kevin Hayes,F,PHI,Flyers
1011978,2023-01-20T00:00:00-05:00,RD 4  - 18 Greens - SC,13.5,Single Stat,Greens In Regulation,2023-01-21T22:19:32-05:00,1,3469,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/40001971.png,PGA,1.0,J.T. Poston,G,J.T. Poston,
1012216,2021-03-08T15:00:00-05:00,Spezia,0.5,Single Stat,Goal + Assist,2023-01-21T23:35:07-05:00,82,46385,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90038701.png,SOCCER,82.0,Tammy Abraham,F,Roma,
1011942,2023-01-20T00:00:00-05:00,RD 4 - PAR 72 - SC,6.0,Single Stat,Birdies Or Better,2023-01-22T08:11:49-05:00,1,3469,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/40001971.png,PGA,1.0,J.T. Poston,G,J.T. Poston,
1011954,2023-01-20T00:00:00-05:00,RD 4 - PAR 72 - SC,68.5,Single Stat,Strokes,2023-01-21T22:05:01-05:00,1,3469,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/40001971.png,PGA,1.0,J.T. Poston,G,J.T. Poston,
1011965,2023-01-20T00:00:00-05:00,RD 4  - 14 Fairways - SC,8.5,Single Stat,Fairways Hit,2023-01-21T22:11:02-05:00,1,55536,"https://pga-tour-res.cloudinary.com/image/upload/c_fill,d_headshots_default.png,dpr_1.5,f_auto,g_face:center,h_350,q_auto,w_280/headshots_45522.png",PGA,1.0,Christiaan Bezuidenhout,G,Christiaan Bezuidenhout,
1012762,2021-01-22T02:26:00-05:00,PHI,3.0,Single Stat,Shots On Goal,2023-01-22T02:16:24-05:00,8,58249,https://static.prizepicks.com/images/players/nhl/Kyle_Connor_e3fd52a7-fa54-4d80-901f-300b9cfb44e2.webp,NHL,8.0,Kyle Connor,F,WPG,Jets
1011943,2023-01-20T00:00:00-05:00,RD 4 - PAR 72 - SC,5.5,Single Stat,Birdies Or Better,2023-01-21T22:06:37-05:00,1,541,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/40000011.png,PGA,1.0,Chris Kirk,G,Chris Kirk,
1011966,2023-01-20T00:00:00-05:00,RD 4  - 14 Fairways - SC,8.5,Single Stat,Fairways Hit,2023-01-21T22:13:47-05:00,1,3469,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/40001971.png,PGA,1.0,J.T. Poston,G,J.T. Poston,
1011955,2023-01-20T00:00:00-05:00,RD 4 - PAR 72 - SC,68.5,Single Stat,Strokes,2023-01-21T22:05:01-05:00,1,541,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/40000011.png,PGA,1.0,Chris Kirk,G,Chris Kirk,
1011987,2023-01-20T00:00:00-05:00,Tom Hoge - RD4 - SC,0.0,Single Stat,Birdies Or Better Matchup,2023-01-21T22:05:41-05:00,1,94585,https://static.prizepicks.com/images/players/golf/Taylor_Montgomery_b967042a-21af-4dfc-b62f-9199860ca203.webp,PGA,1.0,Taylor Montgomery,G,T.Montgomery,
1011979,2023-01-20T00:00:00-05:00,RD 4  - 18 Greens - SC,13.5,Single Stat,Greens In Regulation,2023-01-21T22:08:27-05:00,1,541,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/40000011.png,PGA,1.0,Chris Kirk,G,Chris Kirk,
1011988,2023-01-20T00:00:00-05:00,Joseph Bramlett - RD4 - SC,0.0,Single Stat,Birdies Or Better Matchup,2023-01-21T22:08:01-05:00,1,6,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/40000003.png,PGA,1.0,Rickie Fowler,G,Rickie Fowler,
1012763,2021-01-22T02:26:00-05:00,PHI,3.0,Single Stat,Shots On Goal,2023-01-22T02:18:14-05:00,8,58250,https://static.prizepicks.com/images/players/nhl/Nikolaj_Ehlers_f2199da5-dad6-46f8-9e9a-81b1c6d33db5.webp,NHL,8.0,Nikolaj Ehlers,F,WPG,Jets
1011989,2023-01-20T00:00:00-05:00,Scott Piercy - RD4 - SC,0.0,Single Stat,Birdies Or Better Matchup,2023-01-21T22:18:01-05:00,1,55536,"https://pga-tour-res.cloudinary.com/image/upload/c_fill,d_headshots_default.png,dpr_1.5,f_auto,g_face:center,h_350,q_auto,w_280/headshots_45522.png",PGA,1.0,Christiaan Bezuidenhout,G,Christiaan Bezuidenhout,
1012764,2021-01-22T02:26:00-05:00,WPG,2.0,Single Stat,Shots On Goal,2023-01-22T02:25:28-05:00,8,63527,https://static.prizepicks.com/images/players/nhl/Owen_Tippett_55ef6577-b851-41ea-b8fc-dc89749a2ea6.webp,NHL,8.0,Owen Tippett,F,PHI,Flyers
1012765,2021-01-22T02:26:00-05:00,PHI,3.0,Single Stat,Shots On Goal,2023-01-22T02:16:23-05:00,8,58247,https://static.prizepicks.com/images/players/nhl/Pierre-Luc_Dubois_7fa5b22b-b106-45aa-89d1-02861c739aa7.webp,NHL,8.0,Pierre-Luc Dubois,F,WPG,Jets
1012766,2021-01-22T02:26:00-05:00,WPG,2.0,Single Stat,Shots On Goal,2023-01-22T02:18:14-05:00,8,87088,https://static.prizepicks.com/images/players/nhl/Anthony_DeAngelo_71a1c056-e3fc-4b5f-b0f3-d75837560889.webp,NHL,8.0,Tony DeAngelo,D,PHI,Flyers
1011990,2023-01-20T00:00:00-05:00,Sebastian Munoz - RD4 - SC,0.0,Single Stat,Birdies Or Better Matchup,2023-01-21T22:18:41-05:00,1,3469,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/40001971.png,PGA,1.0,J.T. Poston,G,J.T. Poston,
1012767,2021-01-22T02:26:00-05:00,WPG,3.0,Single Stat,Shots On Goal,2023-01-22T02:16:23-05:00,8,57899,https://static.prizepicks.com/images/players/nhl/Travis_Konecny_9d563de3-c77f-4b9d-a570-77d1a8049569.webp,NHL,8.0,Travis Konecny,F,PHI,Flyers
1011991,2023-01-20T00:00:00-05:00,Matthias Schwab - RD4 - SC,0.0,Single Stat,Birdies Or Better Matchup,2023-01-21T22:03:57-05:00,1,541,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/40000011.png,PGA,1.0,Chris Kirk,G,Chris Kirk,
1012768,2021-01-22T02:26:00-05:00,PHI,2.0,Single Stat,Shots On Goal,2023-01-22T02:25:28-05:00,8,58245,https://static.prizepicks.com/images/players/nhl/Mark_Scheifele_435312d6-0f24-11e2-8525-18a905767e44.webp,NHL,8.0,Mark Scheifele,F,WPG,Jets
1011992,2023-01-20T00:00:00-05:00,Ben Griffin - RD4 - SC,0.0,Single Stat,Birdies Or Better Matchup,2023-01-21T22:23:26-05:00,1,7,https://static.prizepicks.com/images/leagues/basketball.svg,,,NBA,,,
1011992,2023-01-20T00:00:00-05:00,Ben Griffin - RD4 - SC,0.0,Single Stat,Birdies Or Better Matchup,2023-01-21T22:23:26-05:00,1,7,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/40000013.png,PGA,1.0,Justin Rose,G,Justin Rose,
1011993,2023-01-20T00:00:00-05:00,Justin Lower - RD4 - SC,0.0,Single Stat,Birdies Or Better Matchup,2023-01-21T22:12:01-05:00,1,55,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/40000314.png,PGA,1.0,Jason Day,G,Jason Day,
1012259,2023-01-22T00:06:00-05:00,MSU,44.8,Fantasy Score,Fantasy Score,2023-01-22T01:01:41-05:00,20,58205,https://i.imgur.com/LVzmva7.png,CBB,20.0,Trayce Jackson-Davis,F,IND,Hoosiers
1012257,2023-01-22T00:06:00-05:00,MSU,18.5,Single Stat,Points,2023-01-22T00:53:29-05:00,20,58205,https://i.imgur.com/LVzmva7.png,CBB,20.0,Trayce Jackson-Davis,F,IND,Hoosiers
1012256,2023-01-22T00:06:00-05:00,MSU,10.5,Single Stat,Rebounds,2023-01-22T00:14:30-05:00,20,58205,https://i.imgur.com/LVzmva7.png,CBB,20.0,Trayce Jackson-Davis,F,IND,Hoosiers
1012258,2023-01-22T00:06:00-05:00,MSU,32.5,Single Stat,Pts+Rebs+Asts,2023-01-22T01:01:30-05:00,20,58205,https://i.imgur.com/LVzmva7.png,CBB,20.0,Trayce Jackson-Davis,F,IND,Hoosiers
1011994,2023-01-20T00:00:00-05:00,Beau Hossler - RD4 - SC,0.0,Single Stat,Birdies Or Better Matchup,2023-01-21T22:35:54-05:00,1,224,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/40000248.png,PGA,1.0,Stewart Cink,G,Stewart Cink,
1012288,2023-01-22T00:08:00-05:00,IND,23.5,Single Stat,Pts+Rebs+Asts,2023-01-22T00:13:44-05:00,20,59637,	https://i.imgur.com/YQrjilb.png,CBB,20.0,Joey Hauser,F,MSU,Spartans
1012287,2023-01-22T00:08:00-05:00,IND,1.5,Single Stat,3-PT Made,2023-01-22T00:16:06-05:00,20,59637,	https://i.imgur.com/YQrjilb.png,CBB,20.0,Joey Hauser,F,MSU,Spartans
1012289,2023-01-22T00:08:00-05:00,IND,26.1,Fantasy Score,Fantasy Score,2023-01-22T00:54:08-05:00,20,59637,	https://i.imgur.com/YQrjilb.png,CBB,20.0,Joey Hauser,F,MSU,Spartans
1012285,2023-01-22T00:08:00-05:00,IND,13.5,Single Stat,Points,2023-01-22T00:18:23-05:00,20,59637,	https://i.imgur.com/YQrjilb.png,CBB,20.0,Joey Hauser,F,MSU,Spartans
1012286,2023-01-22T00:08:00-05:00,IND,7.5,Single Stat,Rebounds,2023-01-22T00:20:49-05:00,20,59637,	https://i.imgur.com/YQrjilb.png,CBB,20.0,Joey Hauser,F,MSU,Spartans
1012281,2023-01-22T00:07:00-05:00,MSU,4.0,Single Stat,Assists,2023-01-22T00:13:44-05:00,20,88122,https://i.imgur.com/LVzmva7.png,CBB,20.0,Jalen Hood-Schifino,G,IND,Hoosiers
1012282,2023-01-22T00:07:00-05:00,MSU,14.5,Single Stat,Points,2023-01-22T00:30:30-05:00,20,88122,https://i.imgur.com/LVzmva7.png,CBB,20.0,Jalen Hood-Schifino,G,IND,Hoosiers
1011995,2023-01-20T00:00:00-05:00,Garrick Higgo - RD4 - SC,0.0,Single Stat,Birdies Or Better Matchup,2023-01-21T22:42:33-05:00,1,3410,"https://pga-tour-res.cloudinary.com/image/upload/c_fill,d_headshots_default.png,dpr_1.5,f_auto,g_face:center,h_350,q_auto,w_280/headshots_40006.png",PGA,1.0,Erik Van Rooyen,G,Erik Van Rooyen,
1012283,2023-01-22T00:07:00-05:00,MSU,22.5,Single Stat,Pts+Rebs+Asts,2023-01-22T00:21:21-05:00,20,88122,https://i.imgur.com/LVzmva7.png,CBB,20.0,Jalen Hood-Schifino,G,IND,Hoosiers
1012284,2023-01-22T00:07:00-05:00,MSU,27.7,Fantasy Score,Fantasy Score,2023-01-22T00:29:02-05:00,20,88122,https://i.imgur.com/LVzmva7.png,CBB,20.0,Jalen Hood-Schifino,G,IND,Hoosiers
1012429,2023-01-22T00:39:00-05:00,IND,21.5,Single Stat,Pts+Rebs+Asts,2023-01-22T00:42:04-05:00,20,60548,https://i.imgur.com/YQrjilb.png,CBB,20.0,A.J. Hoggard,G,MSU,Spartans
1012430,2023-01-22T00:39:00-05:00,IND,25.6,Fantasy Score,Fantasy Score,2023-01-22T00:49:03-05:00,20,60548,https://i.imgur.com/YQrjilb.png,CBB,20.0,A.J. Hoggard,G,MSU,Spartans
1012290,2023-01-22T00:09:00-05:00,IND,13.5,Single Stat,Points,2023-01-22T00:11:57-05:00,20,60548,https://i.imgur.com/YQrjilb.png,CBB,20.0,A.J. Hoggard,G,MSU,Spartans
1011996,2023-01-20T00:00:00-05:00,Stephan Jaeger - RD4 - SC,0.0,Single Stat,Birdies Or Better Matchup,2023-01-21T22:08:01-05:00,1,1672,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/40000561.png,PGA,1.0,Adam Hadwin,G,Adam Hadwin,
